pp,start_date,end_date,duration,finished,response_id,fullfil_criteria,consent,prolific_id,group,hungry,thirsty,desire_instructions_time,simulations_instructions_time,food_type,stimulus_no,food,label_type,measure,rating,time,age,gender,height_choice,height_cm,height_feet,height_inches,weight_choice,weight_kilos,weight_stones,weight_pounds,weight_pounds_only,diet,diet_details,meat_per_week,change_diet,attitude_meat,attitude_vegan,attitude_pb,allergies,allergies_details,language_issues,language_issues_details,didnt_like,study_about,technical_issues,page_time_median,speed_factor,speed_factor_trimmed,rsi,attitude_pb_vegan,attitude_pb_vegan_c,meat_per_week_c,change_diet_s,meat_per_week_s,hungry_s
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,4,steak_pie,enhanced,attractiveness,33.94,3.894,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.2844999999999995,1.3570878274268103,1.3570878274268103,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,7,sausage_rolls,enhanced,attractiveness,27.46,5.271,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.8395,1.107854297097325,1.107854297097325,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,8,quiche_lorraine,enhanced,attractiveness,68.87,3.873,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.463,1.410534469403563,1.410534469403563,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,9,lasagne,enhanced,attractiveness,60.14,2.968,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.6765,1.9125673854447438,1.9125673854447438,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,13,tiger_prawns,enhanced,attractiveness,57.32,3.284,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.3225,1.6207369062119368,1.6207369062119368,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,17,spanish_omelette,enhanced,attractiveness,32.25,7.445,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,4.84,0.6501007387508394,0.6501007387508394,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,18,paella,enhanced,attractiveness,62.11,4.603,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.984999999999999,1.3002389745817944,1.3002389745817944,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,20,beef_burrito,enhanced,attractiveness,29.3,4.149,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,4.7265,1.1391901663051336,1.1391901663051336,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,1,mushroom_burrito,control,attractiveness,62.11,4.527,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,4.616,1.0196598188645902,1.0196598188645902,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,4,mint_soup,control,attractiveness,58.45,4.867,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,4.7605,0.9781179371275941,0.9781179371275941,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,7,whirls,control,attractiveness,21.13,4.212,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.085,1.2072649572649574,1.2072649572649574,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,9,fishless_cakes,control,attractiveness,28.45,7.629,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.817,0.7624852536374361,0.7624852536374361,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,12,rice_bowl,control,attractiveness,42.96,5.684,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.308,0.9338494018296973,0.9338494018296973,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,14,steam_bags,control,attractiveness,44.79,3.986,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,4.8955,1.2281736076266934,1.2281736076266934,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,15,sushi_wrap,control,attractiveness,61.97,4.598,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.3445,1.1623531970421923,1.1623531970421923,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,17,hash_browns,control,attractiveness,54.65,4.181,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.3165,1.2715857450370724,1.2715857450370724,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,19,noddles_veggies,control,attractiveness,64.23,4.428,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,4.976,1.123757904245709,1.123757904245709,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,20,falafel,control,attractiveness,63.52,3.794,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,4.917,1.2959936742224565,1.2959936742224565,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,2,veggie_burger,enhanced,attractiveness,28.31,7.73,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,6.974500000000001,0.9022639068564037,0.9022639068564037,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,3,nut_roast,enhanced,attractiveness,58.45,6.86,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,8.192,1.1941690962099125,1.1941690962099125,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,5,veggie_quiche,enhanced,attractiveness,15.63,6.489,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.494,0.8466635845276622,0.8466635845276622,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,6,vegan_fillets,enhanced,attractiveness,34.79,4.651,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,6.0135000000000005,1.2929477531713611,1.2929477531713611,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,8,spring_rolls,enhanced,attractiveness,61.83,4.36,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.3715,1.2319954128440367,1.2319954128440367,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,10,salsa_pizza,enhanced,attractiveness,56.34,4.185,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,6.2625,1.496415770609319,1.496415770609319,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,11,lentil_stew,enhanced,attractiveness,53.8,6.737,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.278499999999999,0.7835089802582751,0.7835089802582751,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,13,dhasnk,enhanced,attractiveness,64.37,6.288,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,6.3215,1.0053276081424936,1.0053276081424936,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,16,sausoyges,enhanced,attractiveness,22.54,6.063,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,6.0515,0.9981032492165595,0.9981032492165595,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,plant_based,18,cashew_mac,enhanced,attractiveness,63.66,5.3,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.653499999999999,1.066698113207547,1.066698113207547,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,2,pepperoni_pizza,control,attractiveness,64.79,3.603,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.0755,1.4086872051068553,1.4086872051068553,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,3,empanadas,control,attractiveness,43.52,5.949,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.968999999999999,1.0033619095646327,1.0033619095646327,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,4,steak_pie,control,attractiveness,54.79,4.489,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.805,1.2931610603697927,1.2931610603697927,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,7,sausage_rolls,control,attractiveness,28.31,4.424,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.394,1.219258589511754,1.219258589511754,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,8,quiche_lorraine,control,attractiveness,26.06,3.968,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,4.598000000000001,1.1587701612903227,1.1587701612903227,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,9,lasagne,control,attractiveness,63.8,4.438,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,4.895,1.1029743127534926,1.1029743127534926,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,13,tiger_prawns,control,attractiveness,75.21,4.796,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,4.764,0.9933277731442869,0.9933277731442869,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,17,spanish_omelette,control,attractiveness,58.45,3.257,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,4.686999999999999,1.439054344488793,1.439054344488793,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,18,paella,control,attractiveness,69.01,3.416,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.0969999999999995,1.492096018735363,1.492096018735363,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,20,beef_burrito,control,attractiveness,61.41,10.919,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,6.1995000000000005,0.5677717739719754,0.5677717739719754,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,1,chicken_balti,enhanced,attractiveness,70.7,4.366,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.5845,1.2790884104443427,1.2790884104443427,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,5,pasta_bake,enhanced,attractiveness,71.97,7.053,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,5.8015,0.8225577768325535,0.8225577768325535,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
pp_141,2019-06-21T14:42:19Z,2019-06-21T14:53:54Z,695,yes,R_3hGtAPcvPElO26d,yes,yes,5a6f51ec46f0230001ce445f,1,32,33,9.473,2.815,meat_based,6,risottoo,enhanced,attractiveness,65.63,7.707,40,female,feet_inches,168,5,6,stones_pounds,70,11,0,NA,omnivore,NA,3,36.97,38.23,61.24,63.05,no,n/a,no,NA,"ricotta cheese, lamb",food appeal by description,NA,6.0945,0.790774620474893,0.790774620474893,1.152246100381971,62.144999999999996,5.18096385542168,-3.957831325301205,-0.23134614270654608,-1.0664022487847762,3.4216867469879517
